Hash	Adds	K Hash	Path
M0436b282ab	90	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w211c23ci-006.exp
M39fc3e3cab	90	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w211c23ci-007.exp
M48b76b52bd	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w211c23ci-008.exp
M15f4660551	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w211c23ci-009.exp
Mc90ab38502	89	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w211c23ci-010.exp
M17b61b9c09	89	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w211c23ci-011.exp
M22c20a14e9	93	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w215c23ci-000.exp
Ma0df2f7796	92	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w215c23ci-001.exp
Ma6d0fe4b7c	90	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w217c48ae-000.exp
M50ca4ce4c2	90	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w217c48ae-001.exp
Mbf911dcce0	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-000.exp
M1fbc3ce731	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-001.exp
Mb1b15fa0a3	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-003.exp
M42a8920d7f	93	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-004.exp
M150e4dd972	92	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-005.exp
M3f426bc647	93	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-006.exp
M0411e88a30	94	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-007.exp
Mb25c5ddfe0	92	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-008.exp
M17e6079d6c	92	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-010.exp
M0d2c2772c3	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w219c23ci-011.exp
M3a9caed07e	94	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w223c23ci-000.exp
M2f10f2da00	95	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w223c23ci-003.exp
M2939691334	92	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w225c48ae-000.exp
Mf7e90cea7e	95	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w227c23ci-001.exp
Mdbb4e82cc3	95	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w227c23ci-002.exp
M8e1cc2711b	96	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+2z29/i69w227c23ci-004.exp
Meac00ae3c7	73	Kdafda2915b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w169c34dj-000.exp
M231a6e5316	73	Ka624a77c4e	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w169c35eh-000.exp
Mbfad04ea56	77	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w177c346f-000.exp
M6a40768bbb	77	Kdafda2915b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w177c34dj-000.exp
M31336fa8f8	77	Kdafda2915b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w177c34dj-001.exp
M996a3a87c8	77	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w177c48ae-000.exp
M365e0410fa	79	Kcf4f9b0683	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w185c248h-000.exp
Md77d9c473e	79	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w185c28aj-000.exp
M6ab688dac2	81	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w185c346f-000.exp
M6f972e4ebc	81	K3046dd5133	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w185c346f-001.exp
M019d7ea03c	79	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w185c48ae-000.exp
M3d23703460	79	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w185c48ae-001.exp
M3183cee8e6	80	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w191c23ci-000.exp
M37d900b91e	83	K5ed6be0d41	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w193c235e-000.exp
Mffd3e17637	83	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w193c28aj-000.exp
Mcf6748036a	83	Ka624a77c4e	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w193c35eh-000.exp
M5140769790	83	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w193c48ae-000.exp
M62400de506	81	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w195c23ci-000.exp
Md5e29939d0	81	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w195c23ci-001.exp
Mdf35e37b05	82	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w195c23ci-002.exp
Md9a90b262e	83	K98c04fba6b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w199c238h-000.exp
M0cc37e43b7	83	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w199c23ci-000.exp
Meb80e56d38	83	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w199c23ci-001.exp
M6d8ca5f885	84	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w199c23ci-003.exp
Me787bfed54	85	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w201c23ci-000.exp
M401d00e74b	84	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w201c23ci-001.exp
M07a7b26e0f	85	Kcf4f9b0683	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w201c248h-000.exp
M029563602c	85	K3046dd5133	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w201c346f-000.exp
M1bf2fce6ff	86	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w203c23ci-002.exp
M6e20c02df8	85	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w203c23ci-003.exp
M94e788cca0	85	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w203c23ci-004.exp
Mff23d6b62d	86	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w203c23ci-005.exp
M57f6ffae2c	86	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w203c48ae-000.exp
Mdb356713b8	86	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w205c23ci-000.exp
Me49b58932a	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w205c23ci-001.exp
Me45939f2ad	83	Kdafda2915b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w205c389h-000.exp
Mb488050d22	87	K98c04fba6b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c238h-000.exp
M6d75fa0aaf	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c23ci-000.exp
M711d811416	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c23ci-001.exp
M33a7d855fe	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c23ci-002.exp
M548b525253	86	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c23ci-003.exp
M5bfaaebd9f	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c23ci-005.exp
M6440489e27	87	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w207c48ae-000.exp
M90fbedbf11	88	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w209c23ci-000.exp
M9fd1b0dc00	89	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w209c23ci-001.exp
M31ea7c468e	84	Kcf4f9b0683	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w209c247g-000.exp
Mf9d1d846df	84	Kcf4f9b0683	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w209c248h-000.exp
M6429a32871	88	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w211c23ci-000.exp
M49d97cff8e	87	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w211c23ci-002.exp
M374ca68403	90	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w211c23ci-003.exp
Mfd4a51f192	88	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w211c48ae-000.exp
M4cc13dbdf2	90	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w211c48ae-001.exp
Mac522041cf	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w213c23ci-000.exp
M8dc8262f99	90	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w213c23ci-001.exp
M2bc9129c15	89	K98c04fba6b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w215c238h-000.exp
Mcecc78097f	89	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w215c23ci-000.exp
M3379f13a44	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w215c23ci-001.exp
M9b91638ad0	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w215c23ci-002.exp
M5b92ed20c0	89	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w215c23ci-003.exp
M39e3c4e16e	91	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w215c48ae-001.exp
Ma117dc487e	90	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w217c23ci-000.exp
M9ba6c6d929	91	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w217c23ci-001.exp
M83a9595ad3	92	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w219c23ci-000.exp
Ma5fcf3922a	92	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w219c48ae-000.exp
M6e3a748791	93	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w221c23ci-000.exp
M13a9b486ae	92	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w221c23ci-001.exp
Mdc0adbec90	93	K98c04fba6b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w223c238h-001.exp
M6f5cb58787	93	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w223c23ci-000.exp
M507b8300f7	93	K37d896ce4f	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w223c23ci-001.exp
M09ed6c1584	93	Kac65f87215	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w223c48ae-000.exp
M6ad40636e1	95	K98c04fba6b	mm-solutions/heule-canonical/21x2+48x+4y6+y5+7y4+11y3+z32+z30+z28/i70w231c238h-000.exp
M840cce442a	78	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w175c389h-000.exp
M13a34fc663	79	Ka624a77c4e	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w179c35eh-000.exp
Mdb1ddace38	79	Ka624a77c4e	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w179c35eh-001.exp
Ma9f9760e58	80	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w183c236f-000.exp
M9484362e03	80	K3046dd5133	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w183c346f-000.exp
M7509957dc7	82	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w183c48ae-000.exp
M77465f9c73	83	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w187c235e-000.exp
M5417a7deeb	83	K992fc077a4	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w187c347g-000.exp
M2ab00466a7	83	Kdafda2915b	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w187c34dj-000.exp
M9614011aa1	83	Ka624a77c4e	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w187c35eh-000.exp
M498b619ebe	84	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w191c235e-000.exp
Mfffe13d218	84	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w191c235e-001.exp
Mab3eff2f72	86	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w191c236f-000.exp
M0c112bb4dc	84	K992fc077a4	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w191c347g-000.exp
Ma1914ba9e4	84	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w191c389h-000.exp
M68d68ff484	84	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w191c389h-001.exp
M04b01b8d94	85	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w195c28aj-000.exp
Mc624a8a90b	87	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w195c346f-000.exp
M3dbc6ac64c	85	K992fc077a4	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w195c347g-000.exp
M44e8426bbd	85	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w195c389h-000.exp
M869ccc4236	85	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w195c389h-001.exp
Mb26cfb5d5d	87	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w195c48ae-000.exp
M5dbe4445a5	86	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c236f-000.exp
M3f42e6a24e	88	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c236f-001.exp
M8e3933b78e	86	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c346f-000.exp
Me055a754a5	88	Kdafda2915b	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c34dj-000.exp
Mc5747332c3	86	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c48ae-000.exp
M568fe2c161	86	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c48ae-001.exp
Mfb70c7602c	88	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w199c48ae-002.exp
Mab18b64543	89	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w203c235e-000.exp
M5ccbc64ad1	89	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w203c236f-000.exp
Mba01dca84a	89	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w203c248h-000.exp
M3e1591852b	89	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w203c248h-001.exp
M2820e3bd8b	90	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w207c235e-000.exp
Ma0aea4ed7e	90	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w207c236f-000.exp
M68e85251de	90	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w207c34ef-000.exp
M7dd58a924e	90	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w207c389h-000.exp
M2ec97bfd7d	90	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w207c48ae-000.exp
M2edb74a0fe	91	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w211c248h-000.exp
M5e2684ac14	91	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w211c248h-001.exp
M73bb2fc7da	92	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w215c235e-000.exp
M578d039c6d	92	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+10y4+9y3+2z32+z27/i73w215c389h-000.exp
M8212562a26	74	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w171c248h-000.exp
Md3cc7891d8	78	Ka624a77c4e	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w179c35eh-000.exp
M4e3ab2a5e5	78	Ka624a77c4e	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w179c35eh-001.exp
M4f02f1e079	80	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w187c48ae-000.exp
Mbabb3f9ed1	80	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w187c48ae-001.exp
Mc4ec3015e5	82	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w187c48ae-002.exp
M61f342e3c2	84	K3046dd5133	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w195c346f-000.exp
M430038c8f9	84	Ka624a77c4e	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w195c35eh-000.exp
M6cce72a6db	86	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+2z31+z29/i75w203c28aj-000.exp
M223082c0d3	83	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z31+2z30/i76w197c23ci-000.exp
Md667438902	82	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z31+2z30/i76w197c23ci-001.exp
M0ab0f3ea25	86	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z31+2z30/i76w205c23ci-000.exp
M5bd14085e1	87	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z31+2z30/i76w205c23ci-001.exp
Ma68c1314f3	88	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z31+2z30/i76w213c23ci-000.exp
Mfdfbeb256a	89	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z31+2z30/i76w213c23ci-001.exp
Mf1516a4167	74	K7ffa7db39f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w171c389h-000.exp
M310a64f7cb	78	K4831b95bcd	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w179c236f-000.exp
Mf1fb639fee	78	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w179c48ae-000.exp
Maad2d1b6f2	80	K3046dd5133	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w187c346f-000.exp
M331b1515cf	80	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w187c346f-001.exp
M12c29f87a4	82	Kcf4f9b0683	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w187c34ef-000.exp
Mb7a846bf15	84	K3046dd5133	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w195c346f-000.exp
Mdb04a9d44f	84	Kac65f87215	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w195c48ae-000.exp
Mc6483bcb03	80	K8e6900a483	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w199c38eh-000.exp
M79e23fdb76	86	K5ed6be0d41	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w203c235e-000.exp
M6bcddf15d5	86	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w205c23ci-000.exp
M6a9dff722a	90	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w213c23ci-000.exp
Mfb5f9daf10	92	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+2y5+6y4+11y3+z32+z30+z29/i77w221c23ci-000.exp
M0ecd4d8b02	85	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w199c23ci-000.exp
Mbb29591057	84	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w199c23ci-001.exp
Me444ccc3e1	85	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w203c23ci-000.exp
M529847febe	85	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w203c23ci-001.exp
Md0181b69ea	86	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w203c23ci-002.exp
Mc2ab8bb286	86	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w203c23ci-003.exp
Mfda7c47da6	88	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w207c23ci-000.exp
Md858f5dd07	89	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w207c23ci-001.exp
Me26d763870	90	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w211c23ci-000.exp
M872d884570	89	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w211c23ci-001.exp
Mf46f754dfd	89	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w211c23ci-002.exp
M31b9654407	90	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w211c23ci-003.exp
M02e11b35f3	91	K37d896ce4f	mm-solutions/heule-canonical/22x2+47x+4y6+y5+8y4+10y3+z32+z30+z29/i81w215c23ci-000.exp
